pdbId,deg_0,clco_0,clce_0,dce_0,ebc_0,cfcc_0,sgc_0,cpl_0,cs_0,dc2_0,deg_1,clco_1,clce_1,dce_1,ebc_1,cfcc_1,sgc_1,cpl_1,cs_1,dc2_1,deg_2,clco_2,clce_2,dce_2,ebc_2,cfcc_2,sgc_2,cpl_2,cs_2,dc2_2,deg_3,clco_3,clce_3,dce_3,ebc_3,cfcc_3,sgc_3,cpl_3,cs_3,dc2_3,deg_4,clco_4,clce_4,dce_4,ebc_4,cfcc_4,sgc_4,cpl_4,cs_4,dc2_4,deg_5,clco_5,clce_5,dce_5,ebc_5,cfcc_5,sgc_5,cpl_5,cs_5,dc2_5,deg_6,clco_6,clce_6,dce_6,ebc_6,cfcc_6,sgc_6,cpl_6,cs_6,dc2_6,deg_7,clco_7,clce_7,dce_7,ebc_7,cfcc_7,sgc_7,cpl_7,cs_7,dc2_7,deg_8,clco_8,clce_8,dce_8,ebc_8,cfcc_8,sgc_8,cpl_8,cs_8,dc2_8,deg_9,clco_9,clce_9,dce_9,ebc_9,cfcc_9,sgc_9,cpl_9,cs_9,dc2_9,label
4ia6:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999960000799984,0.0,0.11893124622164997,0.012053950861710173,0.004061991150266493,0.0023766047415459705,77.90225478639442,4.034910570767854,0.0,0.03571161621728086,3.716660472232546,0.17523459054628432,0.14482270896753813,0.0,0.0,0.0,337.6610689858717,10.188349914776904,0.0,0.0,4.99999275363369,0.3157553738287325,0.0,0.0,0.0,0.0,0.0,0.0,1.1416520593443051,0.0,6.48825986466673,0.40146897713873286,0.0,0.0,0.0,0.0,0.0,0.0,1.3911514448979179,0.0,7.999991919200081,0.49947870808103406,0.0,0.0,0.0,0.0,0.0,0.0,1.7519655218975985,0.0,9.39654362366929,0.6257470232304357,0.0,0.0,0.0,0.0,0.0,0.0,2.1371281788336325,0.0,10.999908334097215,0.7130611358708037,0.0,0.0,0.0,0.0,0.0,0.0,2.703064900473672,0.0,11.999760004799905,0.8133313000050834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812438672258299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2plr:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.13162999976753229,0.03353302540582056,0.007060506218033048,0.0061113617082669955,93.48797383642783,3.251419124932879,0.0,0.07250056551666297,3.588214186975371,0.0,0.17667337641851755,0.0,0.09740326202849972,0.0,295.60875097044584,0.0,0.0,0.12483713024177284,4.999980769304734,0.31666270838281185,0.0,0.0,0.1560332968638558,0.0,0.0,0.0,1.13782691269269,0.0,6.528562102054139,0.409007602043177,0.0,0.0,0.0,0.0,0.0,0.0,1.4062105440081927,0.0,7.999984615414201,0.5096926639970584,0.0,0.0,0.0,0.0,0.0,0.0,1.7343222737958797,0.0,9.315764958513267,0.6250671342578361,0.0,0.0,0.0,0.0,0.0,0.0,2.145754825177371,0.0,10.999816669722172,0.7153818639159079,0.0,0.0,0.0,0.0,0.0,0.0,2.6963040043466773,0.0,11.998800119988001,0.8020783203438314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499932143341835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2plr:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.11579519019981044,0.0341415666404119,0.007192845262812905,0.00535943857591979,92.40548780854607,3.401599829505555,0.0,0.07303259365264589,3.64703737036841,0.0,0.17205514055427565,0.0,0.11045010174958501,0.0,278.6140626270291,0.0,0.0,0.12697436117215727,4.999979166753472,0.30666053345599753,0.0,0.0,0.16974765204649436,0.0,0.0,0.0,1.146621587771569,0.0,6.5890320698190825,0.41188165012032224,0.0,0.0,0.0,0.0,0.0,0.0,1.4091311986221207,0.0,7.999984313756247,0.5039326519062433,0.0,0.0,0.0,0.0,0.0,0.0,1.769410260925194,0.0,9.416640509331918,0.6193397065103418,0.0,0.0,0.0,0.0,0.0,0.0,2.162699734892941,0.0,10.99972500687483,0.7175144442511344,0.0,0.0,0.0,0.0,0.0,0.0,2.6916751885886967,0.0,11.998800119988001,0.8060532783035307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944995275023625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4fx6:M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.0,0.03352638719142174,0.006680659305378149,0.007801811045107865,89.48373493250935,2.806161714901842,0.0,0.07640789976253215,3.666636111365739,0.0,0.19152731040578674,0.0,0.0,0.0,264.9598985906862,0.0,0.0,0.12764736761169937,4.999970588408304,0.3227502946256462,0.246578580161901,0.0,0.0,0.0,0.0,0.0,1.1400840381259718,0.0,6.517639391012481,0.4048551334318104,0.0,0.0,0.0,0.0,0.0,0.0,1.400020646742115,0.0,7.999984615414201,0.4948147950800804,0.0,0.0,0.0,0.0,0.0,0.0,1.755913920202367,0.0,9.311090419799067,0.6246486351427325,0.0,0.0,0.0,0.0,0.0,0.0,2.072279312048112,0.0,10.999816669722172,0.7181502734655525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058776124846327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959990400095999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4fx6:N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.0,0.031897724332373714,0.00660645636767237,0.007174011977621585,87.53392822517303,2.8637515605436015,0.0,0.07269719422421193,3.533309777934814,0.16665000166650001,0.1896973344664437,0.0,0.0,0.0,274.864213853958,0.0,0.0,0.12299816794360542,4.999977272830578,0.30988772613837046,0.24587705163909837,0.0,0.0,0.0,0.0,0.0,1.1499289855731285,0.0,6.499991875010156,0.40824981085522194,0.0,0.0,0.0,0.0,0.0,0.0,1.3952172347677694,0.0,7.999984905688857,0.4977072068279183,0.0,0.0,0.0,0.0,0.0,0.0,1.7573751520487526,0.0,9.30610345693172,0.6262863797848423,0.0,0.0,0.0,0.0,0.0,0.0,2.117753276668212,0.0,10.999780004399913,0.7205312109656455,0.0,0.0,0.0,0.0,0.0,0.0,2.6791242221723874,0.0,0.0,0.8058776124846327,0.0,0.0,0.0,0.0,0.0,0.0,3.14953565646549,0.0,0.0,0.969223313666818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1los:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.12550768346074778,0.03320411899464775,0.007066618382745773,0.006960247486194335,84.34702282125038,2.833556939052112,0.0,0.07333915402242332,3.599976000159999,0.0,0.1884218798807762,0.0,0.0,0.0,289.0131087063429,0.0,0.0,0.12489698056714091,4.99998000008,0.3217943181193641,0.0,0.0,0.0,0.0,0.0,0.0,1.1243640416159089,0.0,6.499991216228086,0.40747968876668617,0.0,0.0,0.0,0.0,0.0,0.0,1.3850887951679896,0.0,7.999985185212619,0.5004885838417783,0.0,0.0,0.0,0.0,0.0,0.0,1.725304767807605,0.0,9.274976812557968,0.6248903546864235,0.0,0.0,0.0,0.0,0.0,0.0,2.1006233173287345,0.0,10.999842859387723,0.7182499779763125,0.0,0.0,0.0,0.0,0.0,0.0,2.6911367183529245,0.0,0.0,0.8036992387079335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666586111782404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1los:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03551975543085519,0.00710767921648973,0.008158042784366647,90.10005850589116,2.745169693430693,0.0,0.07649158376253068,3.769201775370959,0.0,0.18997910413147903,0.0,0.0,0.0,269.9705338865591,0.0,0.0,0.1266376374429574,4.999977272830578,0.31313811917468526,0.2463153727846862,0.0,0.0,0.0,0.0,0.0,1.144384177318436,0.0,6.581072187740286,0.40759476427249614,0.0,0.0,0.0,0.0,0.0,0.0,1.3888754064295321,0.0,7.999982222261727,0.5014012807333151,0.0,0.0,0.0,0.0,0.0,0.0,1.7312730421111828,0.0,9.266646074119835,0.6222208395092458,0.0,0.0,0.0,0.0,0.0,0.0,2.1416447350232892,0.0,10.999842859387723,0.7184478906530641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078383852644007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936355124044327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1los:C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03797187320293217,0.007518613071965972,0.008698265665180237,87.07371420217468,2.674089673310567,0.0,0.07909092622052517,3.727238843283243,0.0,0.19362366618251015,0.0,0.0,0.0,270.18521104416726,0.0,0.0,0.1335622517976107,4.999976190589568,0.3128890031717461,0.2539388220839975,0.0,0.0,0.0,0.0,0.0,1.117625870688411,0.21463822204167018,6.478864114275895,0.39873964387171956,0.0,0.0,0.0,0.0,0.0,0.0,1.3896508389190807,0.0,7.999982222261727,0.49437269995804706,0.0,0.0,0.0,0.0,0.0,0.0,1.7027597062947388,0.0,9.394712119178633,0.6207127339324511,0.0,0.0,0.0,0.0,0.0,0.0,2.1289597231498685,0.0,10.999780004399913,0.7187253672277104,0.0,0.0,0.0,0.0,0.0,0.0,2.4405038748067467,0.0,0.0,0.8055510802717766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333255556203699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1los:D,0.9999000099990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12535532791629608,0.033873004223268166,0.006893514250181922,0.007523855221831009,87.98101283945378,2.555604773647072,0.0,0.0746896890470604,3.538434319736002,0.0,0.1914603855279111,0.0,0.0,0.0,286.68811918935444,0.0,0.0,0.1270823486609985,4.999979166753472,0.31729524139675935,0.24678876260693744,0.0,0.0,0.0,0.0,0.0,1.1379926183978484,0.0,6.540531701984186,0.40511200491959115,0.0,0.0,0.0,0.0,0.0,0.0,1.3790237179505318,0.0,7.999984615414201,0.5018636528745243,0.0,0.0,0.0,0.0,0.0,0.0,1.7185979587897435,0.0,9.279048188260026,0.6239910740155613,0.0,0.0,0.0,0.0,0.0,0.0,2.09973685102727,0.0,10.999816669722172,0.7171917827969736,0.0,0.0,0.0,0.0,0.0,0.0,2.692290660109956,0.0,11.998800119988001,0.8039168397048647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615310651456529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3wjx:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03473156393706866,0.006568141979799756,0.008272585570633373,95.98821522875951,2.6696977450885333,0.0,0.07761128621826356,3.555516049821669,0.0,0.1930106268350882,0.0,0.0,0.0,295.96691738536043,0.0,0.0,0.12692386819164875,4.999968750195311,0.31366721088559063,0.24692063013670024,0.0,0.0,0.0,0.0,0.0,1.1386139304850207,0.0,6.435889184757455,0.4102155386263643,0.0,0.0,0.0,0.0,0.0,0.0,1.39360909638412,0.0,7.999984905688857,0.497053234806135,0.0,0.0,0.0,0.0,0.0,0.0,1.7248105017873219,0.0,9.288443676069853,0.627905516498799,0.0,0.0,0.0,0.0,0.0,0.0,2.06609985659383,0.0,10.999842859387723,0.7193407422155991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052589196898967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499881251484358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3o31:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.1300835160165392,0.02647193374507636,0.006660962426783712,0.00517825813433578,81.65604355714892,3.3599559672078554,0.0,0.06653195696222788,3.818164462888805,0.0,0.1642630589343201,0.0,0.08586850233876368,0.0,278.4815501993409,10.916457087599415,0.0,0.11344182256564528,4.999986111149691,0.32834950586321393,0.0,0.0,0.0,0.0,0.0,0.0,1.1520385038718106,0.0,6.578940443220586,0.401718832795812,0.0,0.0,0.0,0.0,0.0,0.0,1.3951885365313121,0.0,7.999985964936903,0.4957559527486768,0.0,0.0,0.0,0.0,0.0,0.0,1.7258579143099309,0.0,9.238073242682756,0.6251348325598862,0.0,0.0,0.0,0.0,0.0,0.0,2.0338798303781,0.0,10.999877779135788,0.7129837721516847,0.0,0.0,0.0,0.0,0.0,0.0,2.7056183972373904,0.0,0.0,0.8156814763834725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972718429832456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3o31:B,0.9999000099990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12585201679174915,0.02632790799020651,0.00635805951172283,0.004727386766182428,84.58587243988534,3.7867723375477995,0.0,0.06465972708969972,3.7999848000607996,0.0,0.16306211017050573,0.0,0.09553475083791645,0.0,276.97677718417685,11.352334888949725,0.0,0.1163717306172466,4.999985294160899,0.32959544715647765,0.0,0.0,0.0,0.0,0.0,0.0,1.1458112255862423,0.0,6.550554437579283,0.4045709553517719,0.0,0.0,0.0,0.0,0.0,0.0,1.392324628442917,0.0,7.999987878806244,0.5009720542437424,0.0,0.0,0.0,0.0,0.0,0.0,1.732413763558875,0.0,9.257116408238833,0.6270479973417528,0.0,0.0,0.0,0.0,0.0,0.0,2.0813544621454643,0.0,10.999900000909083,0.7133672196498874,0.0,0.0,0.0,0.0,0.0,0.0,2.707920265409306,0.0,0.0,0.8124949219067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977766913700959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2e6y:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468809514615869,0.0066247440356910735,0.00823024798344878,97.47742171938029,2.622329463816961,0.0,0.07803184018125832,3.5999640003599964,0.0,0.19203372352978107,0.0,0.0,0.0,289.5853711047231,0.0,0.0,0.1278573602704975,4.999968750195311,0.3090376584151688,0.2473947406612562,0.0,0.0,0.0,0.0,0.0,1.1223309034029576,0.0,6.461530177525413,0.41087546406163405,0.0,0.0,0.0,0.0,0.0,0.0,1.3905852420419305,0.0,7.999984313756247,0.4980094001704116,0.0,0.0,0.0,0.0,0.0,0.0,1.7558257764406007,0.0,9.264133463899125,0.6275062636644848,0.0,0.0,0.0,0.0,0.0,0.0,2.108265409571614,0.0,10.999842859387723,0.7181502734655525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105220498839483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957129183868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2e6y:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034688095146158685,0.006610908100048329,0.008227486754889955,97.52394986270792,2.6527864625711173,0.0,0.07747956009498932,3.555516049821669,0.0,0.1921496729921086,0.0,0.0,0.0,289.5880092683014,0.0,0.0,0.1271474734850176,4.999972222376543,0.3090376584151688,0.24634860815587745,0.0,0.0,0.0,0.0,0.0,1.1339812636986313,0.0,6.460517815108138,0.40970032490883473,0.0,0.0,0.0,0.0,0.0,0.0,1.3953480557783735,0.0,7.999985454571901,0.4971400017434201,0.0,0.0,0.0,0.0,0.0,0.0,1.7462338623149716,0.0,9.285695335315642,0.6210483720762109,0.0,0.0,0.0,0.0,0.0,0.0,2.1090976717441516,0.0,10.999862501718729,0.7179854291814778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087676731525978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957129183868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1w4x:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999950001249969,0.0,0.11965355198418132,0.012893394299790603,0.004363532113218556,0.002484040441339089,73.41259162185881,4.226335207656543,0.0,0.03746712474964621,3.6349148652144994,0.0,0.14564038687382794,0.0,0.09547191197664813,0.0,0.0,11.078441763886067,0.0,0.0,4.999990740757887,0.3228387887533091,0.0,0.0,0.0,0.0,0.0,0.0,1.1229091595506309,0.0,6.456406945432335,0.40138806827793455,0.0,0.0,0.0,0.0,0.0,0.0,1.4027604405329555,0.0,7.999992920360247,0.4991412218346076,0.0,0.0,0.0,0.0,0.0,0.0,1.7666281162240915,0.0,9.26880723784168,0.626021254351468,0.0,0.0,0.0,0.0,0.0,0.0,2.1001853596801876,0.0,10.999877779135788,0.7156841695563639,0.0,0.0,0.0,0.0,0.0,0.0,2.6311603033933633,0.0,12.499375031248439,0.8111086532061015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476145351688801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3ju3:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999966667222213,0.0,0.12095043830740335,0.050374769167177987,0.012188693513933303,0.005922623644544954,48.93768610299162,3.83669855894322,0.0,0.07284464547459323,3.4399862400550396,0.0,0.17825936372853096,0.0,0.10806633505275873,0.0,0.0,13.040402746440876,0.0,0.1346980887813901,4.999972222376543,0.32962596711888387,0.0,0.0,0.15604721489357007,0.0,0.0,20.543430713921737,1.1498253327268382,0.22628744626211933,6.488357003820921,0.4085944786438949,0.0,0.0,0.28567194786208444,0.0,0.0,0.0,1.4263571525316867,0.0,7.99994666702222,0.5025111337168371,0.0,0.0,0.0,0.0,0.0,0.0,1.7702218216104453,0.0,9.444339507338807,0.6394720013894699,0.0,0.0,0.0,0.0,0.0,0.0,2.0757186594236,0.0,0.0,0.7153359671665024,0.0,0.0,0.0,0.0,0.0,0.0,2.684297729537134,0.0,0.0,0.8047504083275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692233136668179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3pbv:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.0,0.033471561105943744,0.0065553635915957895,0.007829441590455623,90.90892031138179,2.6511562106128403,0.0,0.07634021065954293,3.6922792901593064,0.0,0.19314176268789168,0.0,0.0,0.0,274.3514166181949,0.0,0.0,0.1276906503356576,4.999970588408304,0.3162645701936714,0.24702465017562064,0.0,0.0,0.0,0.0,0.0,1.1335213722555928,0.0,6.512491859385175,0.40310612267754004,0.0,0.0,0.0,0.0,0.0,0.0,1.3993719590987008,0.0,7.9999864407009476,0.5022590025944188,0.0,0.0,0.0,0.0,0.0,0.0,1.7459681406228629,0.0,9.33331111116402,0.6231215123121101,0.0,0.0,0.0,0.0,0.0,0.0,2.1032490749459507,0.0,10.999816669722172,0.7184079090266381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8104116015941569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959990400095999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3pbv:B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998000199980002,0.0,0.0,0.03373777677018226,0.006618933094809355,0.007862044301929577,91.28249934876217,2.9157229763323214,0.0,0.07663648787075132,3.666636111365739,0.0,0.1923329907985089,0.0,0.0,0.0,292.2551273286123,0.0,0.0,0.12703708745771683,4.999968750195311,0.31654876585663294,0.24797520247975202,0.0,0.0,0.0,0.0,0.0,1.133619155041662,0.0,6.530112614322151,0.40553517004607714,0.0,0.0,0.0,0.0,0.0,0.0,1.3958671869880779,0.0,7.999985185212619,0.49930320098953673,0.0,0.0,0.0,0.0,0.0,0.0,1.7409062069082475,0.0,9.326066682463733,0.6259907593446483,0.0,0.0,0.0,0.0,0.0,0.0,2.100936572582856,0.0,10.999780004399913,0.7190433893806224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998800119988001,0.8116626083536251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957129183868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4d03:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12110192772592217,0.013161432186143155,0.004151196750236992,0.0026927310778110643,76.20303617250597,3.8510253196373516,0.0,0.038321831227311434,3.8297790855764133,0.16665000166650001,0.14957848814200617,0.0,0.0,0.0,266.3665094249242,10.364309777075507,0.0,0.0,4.999991228085564,0.31960250581281335,0.0,0.0,0.0,0.0,0.0,0.0,1.139507332306989,0.0,6.442782864287132,0.403794280602578,0.0,0.0,0.0,0.0,0.0,0.0,1.4129563381521733,0.0,7.999993333338889,0.4991961801305399,0.0,0.0,0.0,0.0,0.0,0.0,1.7428091948545004,0.0,9.347358581727809,0.6251588628295417,0.0,0.0,0.0,0.0,0.0,0.0,2.064963404270448,0.0,10.999780004399913,0.7165324011666104,0.0,0.0,0.0,0.0,0.0,0.0,2.7271199840989846,0.0,12.24969375765606,0.8096748075006212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937494140661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4e1b:A,0.9999000099990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999000049997502,0.0,0.12417201888762716,0.021516066059882308,0.005566384949910471,0.004563512175953108,78.9492741988225,3.1403167862090866,0.0,0.06171517095859933,3.793090368653901,0.0,0.1672115026707805,0.0,0.0,0.0,292.4333964524007,0.0,0.0,0.10934297874768956,4.999987804907793,0.3138978986474526,0.0,0.0,0.0,0.0,0.0,0.0,1.1226357528801256,0.0,6.549543649059776,0.4113711959592129,0.0,0.0,0.0,0.0,0.0,0.0,1.3893806192267415,0.0,7.9999882353114184,0.4977260026994349,0.0,0.0,0.0,0.0,0.0,0.0,1.736039224021255,0.0,9.253717531764877,0.6266590771401334,0.0,0.0,0.0,0.0,0.0,0.0,2.134824431049792,0.0,10.999862501718729,0.7146795618510317,0.0,0.0,0.0,0.0,0.0,0.0,2.656499522209858,0.0,12.33292223592547,0.8145782422193197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538388166244876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3wjw:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034775032727978626,0.006618614691038742,0.008179044118068326,97.45469204159286,2.788306780187193,0.0,0.07757056821959571,3.555516049821669,0.0,0.19201719007894272,0.0,0.0,0.0,295.9669175792776,0.0,0.0,0.1274615170498458,4.999970588408304,0.31366721088559063,0.24766041914327086,0.0,0.0,0.0,0.0,0.0,1.1348687318549433,0.0,6.480511064271345,0.4095793844076999,0.0,0.0,0.0,0.0,0.0,0.0,1.3915368990846189,0.0,7.999985185212619,0.4983954498887586,0.0,0.0,0.0,0.0,0.0,0.0,1.713724242385915,0.0,9.313707228025043,0.6301573298091084,0.0,0.0,0.0,0.0,0.0,0.0,2.0890092294465226,0.0,10.999842859387723,0.7179854291814778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092547633994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499881251484358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2gvi:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.1096996573972294,0.03323381431153518,0.007227959335461736,0.0025874679240821844,63.56905932493741,2.8604809888217697,0.0,0.06972276469695907,3.5937387695663445,0.16665000166650001,0.15534240375161468,0.0,0.11954520821076514,0.0,370.20680097120015,12.659778279469077,0.0,0.12772183613009502,4.999982758680143,0.33080507348923094,0.0,0.0,0.16169040510481258,0.0,693.3690452024398,0.0,1.134267938600356,0.0,6.475399220657015,0.41030391943675054,0.0,0.0,0.2878017771300409,0.0,0.0,0.0,1.4018743630913133,0.0,7.999980487852468,0.49912897632804065,0.0,0.0,0.31050650475642433,0.0,0.0,0.0,1.7480169943385149,0.0,9.31996272014912,0.626772287442368,0.0,0.0,0.0,0.0,0.0,0.0,2.1141658102497027,0.0,10.999816669722172,0.7210488365850702,0.0,0.0,0.0,0.0,0.0,0.0,2.6922219228634976,0.0,11.999700007499813,0.8060569421654146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749918750677079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3sgu:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13156997580953694,0.035122669310820545,0.0067347855607748424,0.008208011806563009,97.4665232479611,2.681663072192081,0.0,0.0783016261349403,3.5999640003599964,0.0,0.19261212173610437,0.0,0.0,0.0,284.9568952632839,0.0,0.0,0.1279101885365998,4.999966666888888,0.30808907631371185,0.0,0.0,0.0,0.0,0.0,0.0,1.1398436195217596,0.0,6.493662666249789,0.4078188091820062,0.0,0.0,0.0,0.0,0.0,0.0,1.3910563138012875,0.0,7.999984313756247,0.5014335488213225,0.0,0.0,0.0,0.0,0.0,0.0,1.697249112017472,0.0,9.285695335315642,0.6271303245031216,0.0,0.0,0.0,0.0,0.0,0.0,2.071616065362146,0.0,10.999877779135788,0.7193407422155991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8036992387079335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957129183868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3fph:A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999333355554816,0.0,0.12583920545732244,0.026157794588825355,0.006690683800915372,0.004759940269901934,81.32524645604542,3.691593179033065,0.0,0.06448048597292784,3.708317882008825,0.0,0.16478560873059903,0.0,0.09589831625460034,0.0,281.013220617308,10.096748579519241,0.0,0.11687598561702109,4.99998571432653,0.3299471743616192,0.0,0.0,0.0,0.0,0.0,0.0,1.122724944025467,0.0,6.499993085113739,0.4007020531064004,0.0,0.0,0.0,0.0,0.0,0.0,1.3952557937648566,0.0,7.9999868852674005,0.500629515880964,0.0,0.0,0.0,0.0,0.0,0.0,1.743240792889128,0.0,9.341440630632608,0.6286547225910828,0.0,0.0,0.0,0.0,0.0,0.0,2.0768101802594723,0.0,10.999816669722172,0.7122683227775127,0.0,0.0,0.0,0.0,0.0,0.0,2.659069391080582,0.0,11.998800119988001,0.8102501775627369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972718429832456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
